word,entropy,freq,vowel,overlay,y1,y2,y3,mu,sigma
width,2.847353659,25182453,1,0,-0.398042519,-1.249784566,0.736130733,3.93178582191467,1.04255056381226
joker,2.847101376,1492319,2,0,-0.048454072,-0.125480631,-0.274317883,4.39501905441284,1.09920513629913
annoy,2.845831485,1497815,2,1,-1.365589718,0.717071771,-0.468584438,4.43744564056397,1.10020053386688
dally,2.845499997,142954,1,1,-1.764003397,-0.570059242,0.210624941,4.65439748764038,1.24829578399658
event,2.844163142,125515260,2,1,-1.132011283,1.523172782,1.172732348,4.00775098800659,0.898838102817535
pique,2.844011265,664313,3,0,0.339646165,1.147322863,-0.981590644,4.57866287231445,1.37795686721802
petty,2.843572276,3195594,1,1,-1.761644702,-0.550293433,0.251476829,4.64502620697022,1.32189238071442
smock,2.843491506,220361,1,0,-0.452601597,-1.412204882,0.406773022,4.33994579315186,1.05150985717773
spoon,2.842473725,4000406,2,1,-1.366850405,0.733204376,-0.43466819,4.41799020767212,1.11402583122253
winch,2.842014514,1016374,1,0,-0.453737603,-1.40708998,0.417658829,4.3229832649231,1.05251312255859
exile,2.841273776,2801261,3,1,-0.976061108,2.003671491,-1.147303986,4.51270008087158,1.21492898464203
munch,2.841154936,699127,1,0,-0.455887643,-1.409186873,0.413666946,4.33025169372559,1.0524560213089
toxic,2.840843144,9065369,2,0,-0.045255106,-0.076504711,-0.172618483,4.39725255966187,1.10531711578369
mecca,2.840687574,1298392,2,1,-1.375214908,0.715568093,-0.469991992,4.44051933288574,1.09559226036072
droop,2.840481693,156194,2,1,-1.37776379,0.708135003,-0.485055534,4.44988870620728,1.08815586566925
conic,2.840144711,216832,2,1,-1.378253749,0.708515593,-0.484172562,4.44948863983154,1.0883252620697
ficus,2.839780415,278867,2,0,-0.063926283,-0.133663698,-0.288621375,4.39845275878906,1.086874127388
ember,2.839732816,488846,2,1,-1.37847512,0.710267202,-0.480474874,4.44738721847534,1.08979725837708
chill,2.838194999,4489643,1,1,-1.768840343,-0.542098289,0.269885768,4.64784240722656,1.35902154445648
sixty,2.837322665,4851534,1,0,-0.454853928,-1.382348861,0.469526041,4.24040842056274,1.05677270889282
aloof,2.837018174,294291,3,1,-0.988491704,1.987203543,-1.179456086,4.53170156478882,1.22039091587067
blimp,2.836919028,263458,1,0,-0.46433161,-1.412189655,0.40891623,4.34130668640137,1.05310094356537
larva,2.835660075,462298,2,1,-1.385845398,0.709930465,-0.479851419,4.4487509727478,1.08698880672455
krill,2.835514416,208654,1,1,-1.781824409,-0.57003466,0.213884067,4.6677393913269,1.26107335090637
snoop,2.832282149,2787168,2,1,-1.38748135,0.724906992,-0.448281832,4.43074989318848,1.09966421127319
weave,2.831994171,1965230,3,1,-0.994333472,1.997862879,-1.156144933,4.52596378326416,1.21547102928162
downy,2.831791239,288639,1,0,-0.47349937,-1.412232657,0.41047663,4.34255504608154,1.05433464050293
query,2.831414958,31284313,2,0,-0.019814621,0.067548225,0.12362444,4.48835706710815,1.16621541976929
spunk,2.830664108,404915,1,0,-0.475303269,-1.411522244,0.412284872,4.34039735794067,1.05469679832459
exert,2.828509806,1109622,2,1,-1.397461204,0.713850146,-0.469575195,4.4454870223999,1.0864942073822
whiny,2.827510312,225341,1,0,-0.481313907,-1.412816677,0.410663657,4.34544897079468,1.05529522895813
hedge,2.827057313,4041429,2,1,-1.394478919,0.732849641,-0.430435825,4.42199611663818,1.10429847240448
avail,2.826512921,3902711,3,1,-1.000488558,2.010236425,-1.12919764,4.51900625228882,1.20982265472412
spiky,2.824712953,181090,1,0,-0.486425806,-1.413217084,0.410747643,4.34740257263184,1.05592083930969
druid,2.823745798,1160196,2,1,-1.405926725,0.713986872,-0.467765873,4.44641590118408,1.08373045921326
upper,2.823636249,38341510,2,1,-1.33519619,0.955677447,0.024219109,4.25123643875122,1.08411121368408
rumor,2.823371507,2455494,2,1,-1.404128487,0.722391795,-0.450537761,4.43596172332764,1.09176969528198
udder,2.822618851,175766,2,1,-1.409830011,0.707542217,-0.480521496,4.45475721359253,1.07670557498932
curvy,2.822349148,360365,1,0,-0.490332111,-1.412146997,0.413685416,4.3442964553833,1.05662727355957
limit,2.822290651,38290292,2,1,-1.337712238,0.955290269,0.023863465,4.25231075286865,1.08415722846985
flown,2.820759697,1749635,1,0,-0.49053853,-1.403180194,0.432447726,4.31434488296509,1.0581442117691
quasi,2.819055862,2804115,3,0,0.298877581,1.160226625,-0.947305666,4.5090537071228,1.37281811237335
index,2.818185041,242826246,2,0,0.35994758,1.442131107,2.925774861,4.87092971801758,2.06007838249207
usual,2.817575139,17044981,3,1,-0.991481454,2.095306731,-0.953168682,4.44692897796631,1.17610561847687
idiot,2.816263245,4635830,3,1,-1.017511033,2.01458888,-1.117044458,4.52357864379883,1.20635509490967
award,2.815024751,59652161,2,1,-1.3100206,1.093858995,0.308248639,4.17728710174561,1.03768134117126
junta,2.814540007,629394,2,0,-0.108620322,-0.132402503,-0.277942701,4.39582204818726,1.08137893676758
humid,2.813848214,1026485,2,0,-0.109106135,-0.129849121,-0.272523088,4.39634561538696,1.08588361740112
ferry,2.812789549,9208954,1,1,-1.805497066,-0.512444718,0.338408826,4.64695453643799,1.48376667499542
bunch,2.808535608,10355431,1,0,-0.496091478,-1.34773144,0.549239539,4.13215637207031,1.06998097896576
dodge,2.808520734,14768509,2,1,-1.407330257,0.801833238,-0.284065819,4.38991832733154,1.16021394729614
amiss,2.805608286,271389,2,1,-1.440219421,0.70747815,-0.475185174,4.4587664604187,1.0662944316864
quake,2.804748952,4544481,3,0,0.276484775,1.170963093,-0.920854243,4.45957660675049,1.36643004417419
fritz,2.803851523,2309089,1,0,-0.519859112,-1.400225028,0.44389665,4.30799627304077,1.06260442733765
tibia,2.802737653,620778,3,1,-1.049478724,1.987944079,-1.166931943,4.55992317199707,1.2140109539032
imply,2.802557217,4491299,1,0,-0.518022469,-1.386091868,0.473079985,4.26052761077881,1.06470251083374
augur,2.801986392,120764,3,1,-1.051782742,1.984663485,-1.173368003,4.56434440612793,1.21430850028992
crack,2.801960039,16633701,1,1,-1.810796623,-0.464617092,0.439240012,4.53375101089478,1.60134673118591
pluck,2.800633511,891481,1,0,-0.528346849,-1.409569818,0.42590995,4.34025812149048,1.06220173835754
basis,2.79998223,59901425,2,1,-1.336579906,1.09487299,0.31514683,4.18623304367065,1.03641796112061
bough,2.797176005,520067,2,0,-0.140035904,-0.133813083,-0.275233556,4.39725112915039,1.07752585411072
quash,2.795013087,204823,2,0,-0.144524518,-0.135949491,-0.278887012,4.39696455001831,1.07310152053833
brood,2.793607683,1042305,2,1,-1.460316607,0.712005726,-0.462112842,4.45586061477661,1.06344676017761
beech,2.793483729,2327119,2,1,-1.458088457,0.720352589,-0.44508336,4.44542169570923,1.0715811252594
hatch,2.79316114,3896261,1,1,-1.850908288,-0.547770752,0.27281238,4.70501565933228,1.38234806060791
chess,2.792938413,8293823,1,1,-1.842919748,-0.519193631,0.331051341,4.67077398300171,1.47404861450195
thump,2.790293292,456603,1,0,-0.547760132,-1.412813509,0.422630631,4.35343980789185,1.06429147720337
owing,2.789981723,2399321,2,0,-0.14938077,-0.121887086,-0.248646708,4.39961194992065,1.09769701957703
curry,2.787049358,4029540,1,1,-1.861638295,-0.547150732,0.276038559,4.7114691734314,1.38933610916138
gloss,2.786700756,3426618,1,1,-1.86341495,-0.551084043,0.268144521,4.71461629867554,1.37619566917419
fewer,2.784033122,10792786,2,1,-1.458924145,0.775002237,-0.330809413,4.42405939102173,1.15778493881226
smoky,2.783954711,1818184,1,0,-0.556554628,-1.404218125,0.442163176,4.32624769210815,1.06729507446289
unify,2.783854486,631185,2,0,-0.163765709,-0.133627728,-0.270575107,4.39818429946899,1.07530963420868
filmy,2.783164015,657205,1,0,-0.560190381,-1.411796873,0.426991099,4.35265731811523,1.0670371055603
kneed,2.783006756,71162,2,1,-1.481221426,0.705265567,-0.472425273,4.46676111221314,1.050368309021
sully,2.781270105,458846,1,1,-1.878836405,-0.570594772,0.230176614,4.733971118927,1.31348896026611
flock,2.781144968,2585098,1,0,-0.560141396,-1.399346099,0.452982929,4.31183290481567,1.06974029541016
flick,2.779683799,2226500,1,0,-0.563451513,-1.401736042,0.448587894,4.3210973739624,1.07049143314362
pagan,2.779295369,3805644,2,1,-1.480767692,0.729391754,-0.422124818,4.43772172927856,1.0721447467804
pushy,2.778206436,255990,1,0,-0.56986563,-1.414604778,0.422868972,4.36604452133179,1.07014536857605
fight,2.776653533,30784313,1,0,-0.514420436,-1.216219766,0.827171375,4.05130434036255,1.23227429389954
bylaw,2.77601485,1070798,1,0,-0.572250069,-1.409396503,0.434174484,4.35000705718994,1.07220184803009
union,2.774081077,72603888,3,1,-0.963665411,2.454711055,-0.207640322,4.35241413116455,1.03730034828186
allow,2.774023858,67052567,2,1,-1.369591372,1.140312251,0.415978611,4.17674064636231,1.01921844482422
swill,2.773053918,92032,1,1,-1.894302485,-0.573310402,0.227289533,4.74291944503784,1.30832183361053
furor,2.772645366,177433,2,1,-1.499640457,0.70553873,-0.468539396,4.46881198883057,1.04433369636536
twist,2.772241139,7240854,1,1,-1.882126072,-0.526872657,0.322072578,4.69206809997559,1.45664167404175
shuck,2.771385896,116293,1,0,-0.582390166,-1.415787791,0.422652937,4.37533855438232,1.07470595836639
crook,2.77134901,1067661,2,1,-1.500272095,0.711273352,-0.456450229,4.46192026138306,1.04918527603149
batty,2.769498113,416010,1,1,-1.900075045,-0.571347728,0.2324272,4.74443912506104,1.31661868095398
pubic,2.769450407,923627,2,0,-0.189095224,-0.132307323,-0.26325841,4.3968563079834,1.07382702827454
alibi,2.769225973,448710,3,1,-1.110035013,1.985474777,-1.161188358,4.59323883056641,1.20589590072632
milky,2.767863589,1515925,1,0,-0.586050596,-1.40683154,0.442014936,4.34756946563721,1.07807183265686
waltz,2.766673224,1723021,1,0,-0.587794893,-1.405533306,0.445039982,4.34406995773315,1.07902669906616
pinky,2.766167592,672775,1,0,-0.590707086,-1.41238075,0.431264827,4.36777019500732,1.07864999771118
abbot,2.764256202,992552,2,1,-1.51316275,0.710499215,-0.455746516,4.46452903747559,1.04410910606384
vouch,2.763833525,388963,2,0,-0.200209958,-0.13600928,-0.268988457,4.39436483383179,1.06461834907532
slush,2.763243105,389608,1,1,-1.911367069,-0.571771479,0.233574863,4.75001907348633,1.31820225715637
parka,2.762398248,688453,2,1,-1.517082013,0.708447547,-0.459325495,4.46753072738648,1.04096055030823
flung,2.76234265,838045,1,0,-0.597266098,-1.411460597,0.434366986,4.36759185791016,1.08137571811676
ionic,2.761569414,1808092,3,1,-1.121202406,1.994002743,-1.14136948,4.58897638320923,1.20439672470093
proxy,2.761212384,10773043,1,0,-0.580345349,-1.346924274,0.566090869,4.18050813674927,1.11605453491211
blitz,2.761062912,2476009,1,0,-0.596441481,-1.40086469,0.456345729,4.33250904083252,1.08337450027466
windy,2.760098067,2162674,1,0,-0.598773246,-1.402940397,0.4524308,4.3403205871582,1.08381772041321
bevel,2.759114223,571985,2,1,-1.523206323,0.707558081,-0.460080565,4.46940469741821,1.03808784484863
awful,2.75737023,5217370,2,0,-0.202615243,-0.10488302,-0.203555296,4.39251899719238,1.10854208469391
wight,2.757046791,2190271,1,0,-0.604204434,-1.402883995,0.4535262,4.34248447418213,1.08591985702515
cheek,2.756803836,2681029,2,1,-1.523335377,0.721174674,-0.431622138,4.45286273956299,1.05007529258728
fishy,2.756574895,658490,1,0,-0.607974577,-1.41286027,0.433371616,4.37681007385254,1.08518898487091
bliss,2.756397155,3708978,1,1,-1.917338726,-0.550470051,0.279133017,4.73980712890625,1.39299499988556
awake,2.755100253,3230337,3,1,-1.13011586,2.002987206,-1.121003017,4.58602476119995,1.19985246658325
modem,2.755035601,15984492,2,1,-1.501135486,0.807581795,-0.255176252,4.41885423660278,1.15198731422424
avian,2.754305438,2877167,3,1,-1.132218033,2.000659408,-1.12548571,4.58887338638306,1.20059013366699
guess,2.753868772,28743465,2,1,-1.478893405,0.890473732,-0.086078633,4.33158540725708,1.10382151603699
axiom,2.753608441,1495473,3,0,0.178757422,1.149081829,-0.948957373,4.45545244216919,1.40571820735931
skill,2.753049234,15835076,1,1,-1.900223838,-0.471779996,0.440378844,4.55676698684692,1.58168423175812
roomy,2.752079795,574188,2,1,-1.535844575,0.707288859,-0.458367882,4.47136688232422,1.03354334831238
condo,2.750718906,6444848,2,1,-1.527091473,0.745395892,-0.38036546,4.44526290893555,1.0883424282074
ninth,2.75052776,4390562,1,1,-1.926587157,-0.546276036,0.289555998,4.74051856994629,1.40977811813355
rugby,2.750463967,12992179,1,0,-0.595429435,-1.332932153,0.598025416,4.16435098648071,1.14495623111725
pupal,2.750338858,68283,2,1,-1.5399385,0.70393008,-0.464645031,4.47598075866699,1.02918100357056
penny,2.748107263,7162062,1,1,-1.925650397,-0.528357625,0.326805961,4.6972017288208,1.45343399047852
enemy,2.748038239,14084182,2,1,-1.517336373,0.794946891,-0.278645244,4.44051170349121,1.16047406196594
wispy,2.74731359,119494,1,0,-0.625647424,-1.416737286,0.428456462,4.39142656326294,1.08504962921143
undue,2.747275081,1377567,3,1,-1.14771382,1.990627966,-1.143644874,4.60424852371216,1.20306408405304
junto,2.747216774,128329,2,0,-0.230571196,-0.138373301,-0.268460145,4.39084815979004,1.05320131778717
teddy,2.744609637,5602073,1,1,-1.93491227,-0.538639225,0.307002289,4.72391796112061,1.42930054664612
squad,2.743920658,8744772,2,0,-0.220058253,-0.082495469,-0.15366417,4.40325307846069,1.11529099941254
belly,2.742907831,7346354,1,1,-1.934643392,-0.527369223,0.33048876,4.69493198394775,1.45581912994385
razor,2.742790595,3451657,2,1,-1.547050276,0.725619253,-0.418071936,4.45358371734619,1.04851818084717
queer,2.74128904,2717979,3,1,-1.155915105,1.999099953,-1.124476795,4.6013126373291,1.19886362552643
occur,2.740533693,24679212,2,1,-1.510612558,0.863516781,-0.136662709,4.36012983322144,1.11744809150696
lumpy,2.739119134,296904,1,0,-0.640036283,-1.415914343,0.432764996,4.3901047706604,1.085613489151
folio,2.73876159,1842202,3,1,-1.162128142,1.993305139,-1.135459613,4.60886812210083,1.20060133934021
dolly,2.738419719,2266400,1,1,-1.952400109,-0.560572077,0.26434827,4.76250600814819,1.36772429943085
gassy,2.738201262,63283,1,1,-1.956995412,-0.574902118,0.235250354,4.77343273162842,1.31972754001617
rotor,2.738187228,2003039,2,1,-1.558086963,0.716017044,-0.436137385,4.46363067626953,1.03367674350739
ennui,2.737956969,145576,3,1,-1.166810729,1.982243886,-1.157715688,4.62807273864746,1.19542896747589
teeth,2.737945467,9769437,2,1,-1.543706209,0.766492322,-0.33331964,4.44504737854004,1.12109911441803
naval,2.737777518,8091649,2,1,-1.547208616,0.755579188,-0.355478836,4.447922706604,1.10105037689209
tepee,2.737371238,52048,3,2,-2.482905683,2.824180166,-1.353456202,5.52671670913696,1.15505266189575
gaffe,2.737179611,132748,2,1,-1.563465661,0.70381871,-0.460642699,4.47916030883789,1.02106559276581
smash,2.735191452,3192001,1,1,-1.956436347,-0.554685386,0.277367829,4.76013612747192,1.38896441459656
chunk,2.733881787,2371231,1,0,-0.64549197,-1.402641406,0.461464573,4.3519458770752,1.09361720085144
mushy,2.730873742,275321,1,0,-0.654896284,-1.416386996,0.434452775,4.39272689819336,1.08553802967072
offer,2.729072628,126228968,2,1,-1.337493425,1.523173151,1.20972002,4.00961923599243,0.831570088863373
sappy,2.727764276,216405,1,1,-1.975460932,-0.57432745,0.239774224,4.7817816734314,1.3266716003418
fever,2.726701017,8582665,2,1,-1.56617892,0.758324539,-0.34633112,4.451735496521,1.10100030899048
abbey,2.726054287,4224864,2,1,-1.575654219,0.729970837,-0.403835905,4.45929145812988,1.04881489276886
rabbi,2.726037978,3488700,2,1,-1.577087844,0.725184788,-0.413572441,4.46052837371826,1.04004871845245
swung,2.725621007,867135,1,0,-0.663207684,-1.41275167,0.443540395,4.38290119171143,1.08787620067596
murky,2.725046558,532036,1,0,-0.664879337,-1.414953116,0.439244067,4.38920736312866,1.08635807037354
glyph,2.722954887,632257,0,0,-1.063680732,-2.692696401,1.138127397,4.40641403198242,1.71759831905365
photo,2.71925651,227125249,2,1,-1.162664525,2.178647948,2.547062715,3.81816124916077,0.753381550312042
array,2.718448407,25150016,2,1,-1.549406689,0.865687005,-0.125147717,4.37512731552124,1.1172913312912
groom,2.718118228,2637912,2,1,-1.592944394,0.719335061,-0.422934093,4.46526384353638,1.02571535110474
error,2.717994425,89396475,2,2,-2.742529308,2.125866975,0.530384754,4.58652496337891,0.825152575969696
scoop,2.71656347,5272369,2,1,-1.590713129,0.736397528,-0.387704589,4.461510181427,1.05622863769531
skimp,2.716410195,107336,1,0,-0.681210991,-1.418061967,0.435691636,4.40253877639771,1.08749222755432
alpha,2.716045459,27832836,2,1,-1.548607556,0.883029665,-0.08907531,4.3593225479126,1.10911464691162
awash,2.715849306,274221,2,1,-1.601531157,0.703878569,-0.453665886,4.48401212692261,1.00814783573151
ditty,2.715510181,281979,1,1,-1.997359216,-0.574395126,0.243574601,4.79214096069336,1.3323335647583
belle,2.714293789,5820002,2,1,-1.593747588,0.739865899,-0.379915471,4.46154403686523,1.06153607368469
qualm,2.713322626,34744,2,0,-0.291665149,-0.140347845,-0.26158659,4.40090179443359,1.04975712299347
theft,2.713282652,12744763,1,1,-1.977588467,-0.493471303,0.409007096,4.60177516937256,1.53031802177429
every,2.71232142,189325890,2,1,-1.247234853,1.932655853,2.048586144,3.87522768974304,0.706349313259125
holly,2.710773716,6834032,1,1,-1.993372956,-0.531994799,0.331400638,4.70538854598999,1.44363081455231
banjo,2.710516786,1940675,2,0,-0.293072105,-0.128071548,-0.235697045,4.39482021331787,1.06874775886536
freer,2.710251726,534734,2,1,-1.611094313,0.705346392,-0.448879293,4.48346328735352,1.00618648529053
vixen,2.70899446,885674,2,0,-0.297820599,-0.134990883,-0.249291792,4.39924573898315,1.05823135375977
dilly,2.707791378,161256,1,1,-2.01146194,-0.575491007,0.243824598,4.79945659637451,1.33236384391785
fauna,2.707528192,2298940,3,1,-1.217390328,1.995015187,-1.121941336,4.63361072540283,1.19439768791199
booth,2.707223347,7723310,2,1,-1.602824,0.751953249,-0.353039994,4.46131896972656,1.08041739463806
radar,2.707073176,14982375,2,1,-1.589246432,0.79913433,-0.256956866,4.46136045455933,1.15304958820343
penne,2.706756323,400010,2,1,-1.617633342,0.704329734,-0.449825326,4.48554611206055,1.00306010246277
enjoy,2.706248261,50141455,2,0,-0.208795354,0.185082792,0.403085643,4.58194637298584,1.43287146091461
quoth,2.705573126,282770,2,0,-0.305119613,-0.139047932,-0.256450202,4.40248870849609,1.05196666717529
dandy,2.705348202,1098188,1,1,-2.014065578,-0.569499013,0.256806188,4.79650211334229,1.35355997085571
flunk,2.701671983,79790,1,0,-0.70775143,-1.418835094,0.438854429,4.41468620300293,1.09467220306396
chili,2.701196977,4553187,2,1,-1.619702102,0.731103137,-0.393542705,4.46913909912109,1.03949987888336
clack,2.701156017,246726,1,1,-2.023224136,-0.575202871,0.246543507,4.80200338363648,1.33503603935242
sunny,2.700582702,9497382,1,1,-2.006607875,-0.515092624,0.369079331,4.64894723892212,1.47639560699463
loopy,2.700454426,263368,2,1,-1.629219932,0.703187485,-0.450125064,4.48783397674561,0.998921930789948
comfy,2.700434449,1245404,1,0,-0.70775202,-1.411307969,0.454573245,4.39676332473755,1.10293614864349
lucky,2.699627777,14053901,1,0,-0.684768185,-1.328079587,0.624239937,4.28581047058106,1.28694665431976
swoon,2.69945085,248694,2,1,-1.631051578,0.703051646,-0.450079037,4.48807716369629,0.998393833637238
fatty,2.697242885,5363547,1,1,-2.020496022,-0.542099001,0.315182448,4.72278881072998,1.41615581512451
melee,2.694427494,1034523,3,2,-2.5582111,2.828835719,-1.330179106,5.55771350860596,1.14974272251129
worry,2.694227469,13243591,1,1,-2.01088336,-0.490996773,0.420167696,4.58120107650757,1.52063679695129
conch,2.693198653,379190,1,1,-2.037272625,-0.574662541,0.250200602,4.7999472618103,1.33655095100403
quark,2.693020272,2286617,2,0,-0.323857367,-0.126528018,-0.226932366,4.39840888977051,1.07040214538574
bushy,2.69297997,445882,1,0,-0.722674577,-1.41680569,0.445778558,4.41564989089966,1.10141444206238
coyly,2.692472572,52174,1,1,-2.039201375,-0.576817556,0.246047512,4.80260038375855,1.32962155342102
going,2.691924724,155284081,2,1,-1.348830786,1.710546888,1.603048747,3.99706077575684,0.774022042751312
blood,2.691463206,61348302,2,1,-1.528852999,1.099904164,0.360262574,4.25196838378906,1.02726137638092
thumb,2.690212944,7284386,1,0,-0.714602354,-1.372463921,0.536923385,4.33720445632935,1.1736718416214
booty,2.687020766,14218854,2,1,-1.626741637,0.793362836,-0.262260177,4.46429920196533,1.14087581634521
broom,2.682995673,1312361,2,1,-1.658596181,0.709302679,-0.432067112,4.48266983032227,0.996399819850922
hilly,2.682545337,511265,1,1,-2.056167091,-0.574233407,0.254497766,4.79637908935547,1.33750927448273
nylon,2.681279536,10410171,1,1,-2.039558776,-0.50993716,0.38577654,4.61771774291992,1.47832107543945
golly,2.68057267,329846,1,1,-2.060058494,-0.575492224,0.252569463,4.79749774932861,1.33340120315552
outdo,2.680094621,146433,3,1,-1.270800785,1.979917151,-1.143856282,4.68591594696045,1.17828249931335
pupil,2.680085207,4167137,2,1,-1.658381149,0.727742671,-0.393598033,4.47861480712891,1.02367866039276
staff,2.679900329,151553180,1,1,-1.772791814,0.407499248,2.25361836,3.93490338325501,0.909549057483673
salsa,2.678935497,4234056,2,1,-1.660319782,0.728131332,-0.392437447,4.47898530960083,1.02386379241943
spasm,2.677690228,391339,1,1,-2.065121588,-0.575208678,0.254072946,4.79631042480469,1.33419668674469
dwell,2.676668977,2014411,1,1,-2.06386082,-0.564699156,0.275792784,4.77058410644531,1.35967755317688
geese,2.676300339,1299115,3,2,-2.590284949,2.829825017,-1.322339867,5.57260704040527,1.14620101451874
whisk,2.676047709,591308,1,0,-0.752828254,-1.416542859,0.4517551,4.42605543136597,1.10921216011047
hurry,2.67568108,3536968,1,1,-2.062731849,-0.554841682,0.296174691,4.74097347259522,1.3796968460083
floss,2.674784849,1013783,1,1,-2.069155831,-0.571279626,0.263004055,4.78811407089233,1.34513568878174
proof,2.673973364,26305059,2,1,-1.627135005,0.871402603,-0.099220832,4.40395832061768,1.11633396148682
duchy,2.670495971,339003,1,0,-0.76328728,-1.418406732,0.449745451,4.43386077880859,1.10889506340027
plumb,2.670491897,631703,1,0,-0.762736244,-1.416504217,0.45361924,4.43072605133057,1.11218202114105
karma,2.667240244,6862407,2,1,-1.676324922,0.744745366,-0.354861831,4.47948360443115,1.04891085624695
crock,2.666818358,918524,1,1,-2.083655129,-0.572219964,0.263650253,4.78384637832642,1.33949136734009
aging,2.665625139,12014007,2,1,-1.669400391,0.778167944,-0.286312699,4.4715461730957,1.10933649539948
bawdy,2.665145095,160667,1,0,-0.773244206,-1.419781677,0.448666439,4.4406886100769,1.10931742191315
knoll,2.662992033,965905,1,1,-2.090441512,-0.572066197,0.265192913,4.78003215789795,1.33803796768188
fungi,2.662949446,2000715,2,0,-0.378446814,-0.129598598,-0.22351845,4.40847969055176,1.06632435321808
villa,2.662739263,17587586,2,1,-1.663954751,0.81428235,-0.211876086,4.47296524047852,1.14002931118011
wedge,2.661945774,3162851,2,1,-1.692897587,0.720483207,-0.402544816,4.48348188400269,1.00849080085754
annex,2.661842618,8465905,2,1,-1.682966826,0.754951246,-0.332353595,4.47905969619751,1.06511569023132
rigid,2.660604607,4240019,2,1,-1.693253152,0.727431216,-0.387971457,4.48301458358765,1.01955938339233
crick,2.65889195,362258,1,1,-2.098961811,-0.576155435,0.258187116,4.78834819793701,1.32764410972595
picky,2.658803001,711200,1,0,-0.783592177,-1.416458605,0.45746857,4.44061326980591,1.11836719512939
gayly,2.656678332,29264,1,1,-2.103575402,-0.578409269,0.254310938,4.79297161102295,1.321937084198
whack,2.655870045,725891,1,0,-0.788835336,-1.416481328,0.458364889,4.44315099716187,1.11986076831818
chump,2.653013004,270215,1,0,-0.794839335,-1.419558585,0.453019453,4.45066022872925,1.11604058742523
icily,2.652978852,21127,2,1,-1.71500635,0.699699174,-0.441968015,4.49161434173584,0.984223902225494
apply,2.651893576,76341478,1,1,-1.966600804,-0.082538981,1.265169235,4.12423324584961,1.17459988594055
comma,2.65123509,2711522,2,1,-1.713008062,0.717117644,-0.405953142,4.48357200622559,1.00574970245361
toddy,2.649097871,131875,1,1,-2.11700346,-0.578047805,0.257482834,4.78524971008301,1.31917548179626
digit,2.648947193,6991045,2,1,-1.708956272,0.744844217,-0.348781742,4.48174047470093,1.04921245574951
vodka,2.64610399,2155662,2,0,-0.408426321,-0.129270377,-0.217436707,4.41740798950195,1.08082234859467
manga,2.645367493,12774174,2,1,-1.704357849,0.782292824,-0.27140645,4.47601985931397,1.11245119571686
axial,2.644813721,1685087,3,1,-1.331273373,1.988496986,-1.115054122,4.70307397842407,1.173912525177
nutty,2.644315174,686428,1,1,-2.124541176,-0.574635745,0.265964948,4.77109479904175,1.32404732704163
dryly,2.643815858,96792,0,1,-2.521796729,-1.856799221,0.955339448,4.30830860137939,0.863345921039581
hitch,2.641766237,2730000,1,1,-2.125223853,-0.561454365,0.293614184,4.73041963577271,1.35024833679199
cinch,2.639286927,427247,1,1,-2.134072485,-0.576523214,0.263739034,4.77217388153076,1.31779718399048
dusky,2.638208129,390563,1,0,-0.821217458,-1.419373022,0.458155036,4.47479057312012,1.1364837884903
queen,2.637264802,32366847,3,1,-1.286311674,2.18763772,-0.707286528,4.51531410217285,1.1032030582428
caddy,2.636232437,1094377,1,1,-2.138289471,-0.572309694,0.273297085,4.75720310211182,1.32513499259949
ozone,2.636130887,5865280,3,1,-1.33890421,2.015320104,-1.057666506,4.67482852935791,1.17402458190918
refer,2.634938763,27099706,2,1,-1.695773112,0.87499476,-0.079364521,4.42942953109741,1.11845326423645
leggy,2.634177177,182670,1,1,-2.143722417,-0.578319035,0.261725857,4.77291584014893,1.31169950962067
pooch,2.633925751,348386,2,1,-1.748624789,0.701058513,-0.433078002,4.48657035827637,0.986709892749786
swash,2.633552298,265955,1,1,-2.144686589,-0.577802834,0.26297738,4.77086067199707,1.31248259544373
equip,2.633195195,4044391,3,0,-0.032790005,1.160797326,-0.886413528,4.32627248764038,1.45681178569794
igloo,2.631996897,397625,3,1,-1.356764072,1.979611295,-1.129021553,4.73425388336182,1.16493916511536
tabby,2.631363144,504455,1,1,-2.148166028,-0.576340718,0.266656981,4.76467132568359,1.31450581550598
lymph,2.630882568,1781845,0,0,-1.226962498,-2.688934807,1.175373455,4.87305164337158,2.24473595619202
epoxy,2.629478011,1908076,2,0,-0.438779253,-0.131549953,-0.216733544,4.42739868164063,1.09015989303589
husky,2.62935095,1606901,1,0,-0.83481551,-1.411823301,0.476368592,4.49628591537476,1.18247556686401
visit,2.628477191,187062316,2,1,-1.402239863,1.914562041,2.03870227,3.94134092330933,0.680194020271301
bitty,2.627163094,409188,1,1,-2.155896199,-0.577129291,0.266401659,4.76327610015869,1.31092166900635
hunky,2.626950125,279599,1,0,-0.841662308,-1.420548123,0.459381186,4.50278043746948,1.15766215324402
tight,2.625643473,17981854,1,1,-2.12510552,-0.46296044,0.499275339,4.4454402923584,1.46236157417297
amaze,2.625498334,791672,3,1,-1.367691767,1.981910832,-1.122252495,4.73602676391602,1.16457426548004
wacky,2.624174643,1861879,1,0,-0.843632104,-1.410374477,0.480981128,4.50903272628784,1.19909715652466
gloom,2.623536498,878018,2,1,-1.76628629,0.704082587,-0.423583822,4.48408603668213,0.991953432559967
mossy,2.622009063,470059,1,1,-2.165043036,-0.57694135,0.268440567,4.75819492340088,1.30892372131348
